KOD_SUKL;PIL;DAT_ROZ_PIL;SPC;DAT_ROZ_SPC;OBAL_TEXT;DAT_ROZ_OBAL;NR;DAT_NPM_NR
0290055;https://www.ema.europa.eu/cs/documents/product-information/spikevax-previously-covid-19-vaccine-moderna-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/spikevax-previously-covid-19-vaccine-moderna-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/spikevax-previously-covid-19-vaccine-moderna-epar-product-information_cs.pdf;;;
0290056;https://www.ema.europa.eu/cs/documents/product-information/nuvaxovid-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/nuvaxovid-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/nuvaxovid-epar-product-information_cs.pdf;;;
0290057;https://www.ema.europa.eu/cs/documents/product-information/nuvaxovid-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/nuvaxovid-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/nuvaxovid-epar-product-information_cs.pdf;;;
0290058;https://www.ema.europa.eu/cs/documents/product-information/nuvaxovid-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/nuvaxovid-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/nuvaxovid-epar-product-information_cs.pdf;;;
0290059;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;;
0290060;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;;
0290061;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;;
0290062;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;;
0290063;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;;
0290064;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;;
0290065;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;;
0290066;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;;
0290067;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;;
0290068;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;;
0290069;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;;
0290070;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;;
0290071;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;;
0290072;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;;
0290073;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;;
0290074;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/azacitidine-accord-epar-product-information_cs.pdf;;;
0290077;https://www.ema.europa.eu/cs/documents/product-information/usrenty-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usrenty-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usrenty-epar-product-information_cs.pdf;;;
0290078;https://www.ema.europa.eu/cs/documents/product-information/usrenty-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usrenty-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usrenty-epar-product-information_cs.pdf;;;
0290079;https://www.ema.europa.eu/cs/documents/product-information/usrenty-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usrenty-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usrenty-epar-product-information_cs.pdf;;;
0290080;https://www.ema.europa.eu/cs/documents/product-information/usrenty-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usrenty-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usrenty-epar-product-information_cs.pdf;;;
0290081;https://www.ema.europa.eu/cs/documents/product-information/winlevi-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/winlevi-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/winlevi-epar-product-information_cs.pdf;;;
0290082;https://www.ema.europa.eu/cs/documents/product-information/winlevi-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/winlevi-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/winlevi-epar-product-information_cs.pdf;;;
0290083;https://www.ema.europa.eu/cs/documents/product-information/winlevi-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/winlevi-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/winlevi-epar-product-information_cs.pdf;;;
0290084;https://www.ema.europa.eu/cs/documents/product-information/ahzantive-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/ahzantive-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/ahzantive-epar-product-information_cs.pdf;;;
0290085;https://www.ema.europa.eu/cs/documents/product-information/omlyclo-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/omlyclo-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/omlyclo-epar-product-information_cs.pdf;;;
0290086;https://www.ema.europa.eu/cs/documents/product-information/omlyclo-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/omlyclo-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/omlyclo-epar-product-information_cs.pdf;;;
0290087;https://www.ema.europa.eu/cs/documents/product-information/omlyclo-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/omlyclo-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/omlyclo-epar-product-information_cs.pdf;;;
0290088;https://www.ema.europa.eu/cs/documents/product-information/omlyclo-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/omlyclo-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/omlyclo-epar-product-information_cs.pdf;;;
0290089;https://www.ema.europa.eu/cs/documents/product-information/lunsumio-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/lunsumio-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/lunsumio-epar-product-information_cs.pdf;;;
0290090;https://www.ema.europa.eu/cs/documents/product-information/lunsumio-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/lunsumio-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/lunsumio-epar-product-information_cs.pdf;;;
0290091;https://www.ema.europa.eu/cs/documents/product-information/brinsupri-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/brinsupri-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/brinsupri-epar-product-information_cs.pdf;;;
0290092;https://www.ema.europa.eu/cs/documents/product-information/enzalutamide-viatris-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/enzalutamide-viatris-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/enzalutamide-viatris-epar-product-information_cs.pdf;;;
0290093;https://www.ema.europa.eu/cs/documents/product-information/enzalutamide-viatris-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/enzalutamide-viatris-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/enzalutamide-viatris-epar-product-information_cs.pdf;;;
0290094;https://www.ema.europa.eu/cs/documents/product-information/enzalutamide-viatris-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/enzalutamide-viatris-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/enzalutamide-viatris-epar-product-information_cs.pdf;;;
0290095;https://www.ema.europa.eu/cs/documents/product-information/zvogra-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/zvogra-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/zvogra-epar-product-information_cs.pdf;;;
0290096;https://www.ema.europa.eu/cs/documents/product-information/zvogra-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/zvogra-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/zvogra-epar-product-information_cs.pdf;;;
0290097;https://www.ema.europa.eu/cs/documents/product-information/zvogra-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/zvogra-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/zvogra-epar-product-information_cs.pdf;;;
0290098;https://www.ema.europa.eu/cs/documents/product-information/usgena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usgena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usgena-epar-product-information_cs.pdf;;;
0290099;https://www.ema.europa.eu/cs/documents/product-information/usgena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usgena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usgena-epar-product-information_cs.pdf;;;
0290100;https://www.ema.europa.eu/cs/documents/product-information/usgena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usgena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usgena-epar-product-information_cs.pdf;;;
0290101;https://www.ema.europa.eu/cs/documents/product-information/usgena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usgena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usgena-epar-product-information_cs.pdf;;;
0290102;https://www.ema.europa.eu/cs/documents/product-information/usgena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usgena-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/usgena-epar-product-information_cs.pdf;;;
0290103;https://www.ema.europa.eu/cs/documents/product-information/xbonzy-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/xbonzy-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/xbonzy-epar-product-information_cs.pdf;;;
0290104;https://www.ema.europa.eu/cs/documents/product-information/xbonzy-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/xbonzy-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/xbonzy-epar-product-information_cs.pdf;;;
0290105;https://www.ema.europa.eu/cs/documents/product-information/xbonzy-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/xbonzy-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/xbonzy-epar-product-information_cs.pdf;;;
0290106;https://www.ema.europa.eu/cs/documents/product-information/denosumab-intas-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/denosumab-intas-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/denosumab-intas-epar-product-information_cs.pdf;;;
0290107;https://www.ema.europa.eu/cs/documents/product-information/kefdensis-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/kefdensis-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/kefdensis-epar-product-information_cs.pdf;;;
0290108;https://www.ema.europa.eu/cs/documents/product-information/acvybra-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/acvybra-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/acvybra-epar-product-information_cs.pdf;;;
0290109;https://www.ema.europa.eu/cs/documents/product-information/keytruda-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/keytruda-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/keytruda-epar-product-information_cs.pdf;;;
0290110;https://www.ema.europa.eu/cs/documents/product-information/keytruda-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/keytruda-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/keytruda-epar-product-information_cs.pdf;;;
0290111;https://www.ema.europa.eu/cs/documents/product-information/remsima-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/remsima-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/remsima-epar-product-information_cs.pdf;;;
0290112;https://www.ema.europa.eu/cs/documents/product-information/remsima-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/remsima-epar-product-information_cs.pdf;;https://www.ema.europa.eu/cs/documents/product-information/remsima-epar-product-information_cs.pdf;;;
